He	-0.0799147
He	-0.0810409
He	-0.0456678
He	-0.0277101
He	-0.0303569
He	-0.0627689
He	-0.0783458
He	-0.0905579
He	-0.0688824
He	-0.0669994
He	-0.0707603
He	-0.0557577
He	-0.0941666
He	-0.0633534
He	-0.0820677
He	-0.0734811
He	-0.0944337
He	-0.0867384
He	-0.0786335
He	-0.0521514
He	-0.051398
He	-0.0758401
He	-0.075903
He	-0.0349818
He	-0.0435743
He	-0.0887104
He	-0.0643025
He	-0.051395
He	-0.0934537
He	-0.0923602
He	-0.0677642
He	-0.049503
He	-0.0824063
He	-0.0698466
He	-0.0845098
He	-0.0756313
He	-0.0544285
He	-0.086089
He	-0.08499
He	-0.0842062
He	-0.0669997
He	-0.0900706
He	-0.102561
He	-0.0710332
He	-0.0615526
He	-0.0811822
He	-0.0630969
He	-0.101952
He	-0.0935378
He	-0.0597121
He	-0.0870616
He	-0.0356288
He	-0.0435032
He	-0.0788024
He	-0.0944905
He	-0.0625314
He	-0.0439965
He	-0.0730882
He	-0.0922058
He	-0.0514377
He	-0.0725845
He	-0.0619115
He	-0.0662519
He	-0.0817182
He	-0.0464649
He	-0.0609954
He	-0.0882621
He	-0.0634972
He	-0.0875141
He	-0.0725103
He	-0.0994797
He	-0.0648785
He	-0.0905516
He	-0.101079
He	-0.0760065
He	-0.0575665
He	-0.0828499
He	-0.0944786
He	-0.0750109
He	-0.0843386
He	-0.0450955
He	-0.102256
He	-0.0800132
He	-0.0891126
He	-0.0506675
He	-0.0885096
He	-0.0222493
He	-0.0395144
He	-0.0794094
He	-0.0454607
He	-0.0872944
He	-0.0673188
He	-0.0644284
He	-0.0816463
He	-0.0917462
He	-0.0928895
He	-0.0899884
He	-0.101422
He	-0.079089
He	-0.0903775
He	-0.0991456
He	-0.0460418
He	-0.0883418
He	-0.0741706
He	-0.0663023
He	-0.0941791
He	-0.0468658
He	-0.0834896
He	-0.100275
He	-0.0810502
He	-0.0941306
He	-0.0853481
He	-0.0922904
He	-0.0842222
He	-0.0968912
He	-0.0615484
He	-0.0873739
He	-0.0530975
He	-0.0257734
He	-0.0628919
He	-0.0963641
He	-0.0543306
He	-0.100597
He	-0.0880417
He	-0.0702068
He	-0.0817131
He	-0.0766537
He	-0.0849029
He	-0.0713933
He	-0.0708893
He	-0.0714203
He	-0.0735759
He	-0.0843863
He	-0.0814778
He	-0.0936287
He	-0.0516106
He	-0.0595114
He	-0.0888705
He	-0.029508
He	-0.0882953
He	-0.0365727
He	-0.056842
He	-0.0466486
He	-0.0889513
He	-0.0421466
He	-0.0294752
He	-0.0350542
He	-0.0898336
He	-0.0807719
He	-0.0672163
He	-0.0403574
He	-0.102956
He	-0.0336487
He	-0.0884099
He	-0.0916763
He	-0.0808934
He	-0.0868698
He	-0.0441108
He	-0.062327
He	-0.0425513
He	-0.0880584
He	-0.0295257
He	-0.106586
He	-0.0803979
He	-0.074751
He	-0.101073
He	-0.10417
He	-0.050738
He	-0.0674403
He	-0.0845871
He	-0.0923671
He	-0.100709
He	-0.0811494
He	-0.0739421
He	-0.0547526
He	-0.0694803
He	-0.0814215
He	-0.0587477
He	-0.095737
He	-0.0880827
He	-0.0853035
He	-0.0946153
He	-0.0797804
He	-0.0442484
He	-0.0972589
He	-0.0605079
He	-0.0354639
He	-0.0743102
He	-0.0883048
He	-0.0890555
He	-0.0878286
He	-0.0482671
He	-0.0852199
He	-0.0411154
He	-0.0304987
He	-0.0627273
He	-0.0438094
He	-0.0315642
He	-0.0475336
He	-0.0835823
He	-0.0460849
He	-0.0847868
He	-0.0942808
He	-0.0536981
He	-0.0846894
He	-0.0753939
He	-0.0967959
He	-0.0931574
He	-0.0907247
He	-0.0949783
He	-0.0839161
He	-0.054706
He	-0.10341
He	-0.068125
He	-0.0706574
He	-0.0507995
He	-0.0359634
He	-0.0467904
He	-0.0896814
He	-0.0950413
He	-0.0777282
He	-0.0935521
He	-0.053985
He	-0.0320979
He	-0.0812228
He	-0.0472122
He	-0.0911914
He	-0.0429244
He	-0.066403
He	-0.0822101
He	-0.0894276
He	-0.0882469
He	-0.0664873
He	-0.0935447
He	-0.082979
He	-0.0834278
He	-0.0363525
He	-0.0621098
He	-0.0555269
He	-0.0753503
He	-0.0358893
He	-0.101569
He	-0.0637356
He	-0.0643843
He	-0.0833257
He	-0.0622361
He	-0.121296
He	-0.0852501
He	-0.088084
He	-0.0441595
He	-0.0922043
He	-0.0599282
He	-0.0927286
He	-0.0661854
He	-0.0734831
He	-0.101394
He	-0.0740922
He	-0.0947328
He	-0.0950194
He	-0.0916341
He	-0.0918428
He	-0.0759299
He	-0.0803973
He	-0.0339417
He	-0.0924915
He	-0.0614569
He	-0.0328327
He	-0.100643
He	-0.0961054
He	-0.0665692
He	-0.0959794
He	-0.0667457
He	-0.0391663
He	-0.0856434
He	-0.0989801
He	-0.0613211
He	-0.0795886
He	-0.09064
He	-0.0517009
He	-0.0476083
He	-0.0775376
He	-0.083885
He	-0.0935264
He	-0.0761795
He	-0.0917369
He	-0.0903142
He	-0.0791361
He	-0.105784
He	-0.0702148
He	-0.0661092
He	-0.059246
He	-0.0710108
He	-0.0401198
He	-0.075854
He	-0.0868575
He	-0.0827434
He	-0.0846503
He	-0.0760657
He	-0.0451935
He	-0.100887
He	-0.0898966
He	-0.0926368
He	-0.0882231
He	-0.0643794
He	-0.10233
He	-0.0278863
He	-0.0926629
He	-0.0938903
He	-0.102582
He	-0.094045
He	-0.0755081
He	-0.0892999
He	-0.0670248
He	-0.0877696
He	-0.0805936
He	-0.0727381
He	-0.0910591
He	-0.0448326
He	-0.0497447
He	-0.0947195
He	-0.0528736
He	-0.0884774
He	-0.0739228
He	-0.0460272
He	-0.0898506
He	-0.0389713
He	-0.107599
He	-0.0633674
He	-0.0935457
He	-0.0895891
He	-0.0631414
He	-0.0516184
He	-0.0770397
He	-0.095643
He	-0.079444
He	-0.0676001
He	-0.0621562
He	-0.0441606
He	-0.0495663
He	-0.0807597
He	-0.0752201
He	-0.0956645
He	-0.0364344
He	-0.100532
He	-0.0576906
He	-0.0707614
He	-0.103366
He	-0.0779
He	-0.0921302
He	-0.0938044
He	-0.0798492
He	-0.0816132
He	-0.101989
He	-0.0881521
He	-0.0874547
He	-0.0733032
He	-0.0629284
He	-0.0574101
He	-0.063998
He	-0.0954885
He	-0.0672739
He	-0.0736859
He	-0.0710679
He	-0.0335101
He	-0.0993082
He	-0.0798523
He	-0.087777
He	-0.06281
He	-0.0965831
He	-0.0754045
He	-0.0572143
He	-0.106005
He	-0.099862
He	-0.0706962
He	-0.0503877
He	-0.0607715
He	-0.0841663
He	-0.0483592
He	-0.0676878
He	-0.04419
He	-0.0784238
He	-0.100708
He	-0.0967992
He	-0.102124
He	-0.0856971
He	-0.0767147
He	-0.077711
He	-0.090304
He	-0.102754
He	-0.0941962
He	-0.0917255
He	-0.0821931
He	-0.0552784
He	-0.0724281
He	-0.0906917
He	-0.0936925
He	-0.0714311
He	-0.0900319
He	-0.0675938
He	-0.101178
He	-0.0625513
He	-0.0867526
He	-0.0673029
He	-0.0601625
He	-0.0557555
He	-0.0894463
He	-0.0518384
He	-0.0829486
He	-0.0336148
He	-0.0683665
He	-0.0151713
He	-0.0876674
He	-0.0723704
He	-0.0504361
He	-0.0366483
He	-0.0751612
He	-0.0504882
He	-0.0277484
He	-0.0311245
He	-0.0960016
He	-0.0639082
He	-0.0742456
He	-0.0436216
He	-0.0586769
He	-0.0440575
He	-0.0894911
He	-0.0853158
He	-0.0566057
He	-0.0937172
He	-0.0914195
He	-0.102903
He	-0.0663243
He	-0.0876826
He	-0.0990347
He	-0.0912149
He	-0.0545705
He	-0.0814467
He	-0.071679
He	-0.0982709
He	-0.0689211
He	-0.0970609
He	-0.0935721
He	-0.0902574
He	-0.0614416
He	-0.0564247
He	-0.094212
He	-0.0924705
He	-0.0800382
He	-0.0886388
He	-0.106802
He	-0.0789395
He	-0.0981748
He	-0.0915086
He	-0.0426854
He	-0.0894687
He	-0.0972279
He	-0.10279
He	-0.0815734
He	-0.0503366
He	-0.0651728
He	-0.0883013
He	-0.0484292
He	-0.064345
He	-0.050723
He	-0.0899879
He	-0.0740269
He	-0.0571865
He	-0.054941
He	-0.0699105
He	-0.103064
He	-0.0965594
He	-0.0773958
He	-0.113745
He	-0.0477576
He	-0.055169
He	-0.0734129
He	-0.0482692
He	-0.103428
He	-0.036956
He	-0.096459
He	-0.0413438
He	-0.0530744
He	-0.0459446
He	-0.0564588
He	-0.0616726
He	-0.0699186
He	-0.0400064
He	-0.0457741
He	-0.0946874
He	-0.0740693
He	-0.0935643
He	-0.0777764
He	-0.0779415
He	-0.0718876
He	-0.0664829
He	-0.0327812
He	-0.0859033
He	-0.107848
He	-0.0987268
He	-0.100291
He	-0.0420267
He	-0.0666328
He	-0.102384
He	-0.0933596
He	-0.04231
He	-0.0234167
He	-0.0693285
He	-0.0901139
He	-0.116272
He	-0.0781314
He	-0.0682422
He	-0.0846646
He	-0.0939248
He	-0.0562048
He	-0.0898664
He	-0.0946241
He	-0.0452402
He	-0.127185
He	-0.0808586
He	-0.112828
He	-0.0561679
He	-0.102675
He	-0.0666492
He	-0.0779309
He	-0.0739616
He	-0.073046
He	-0.0836454
He	-0.0466287
He	-0.0640179
He	-0.0775126
He	-0.0602546
He	-0.0425503
He	-0.0635213
He	-0.0650569
He	-0.0713178
He	-0.0439392
He	-0.0772143
He	-0.0538942
He	-0.065983
He	-0.0867877
He	-0.0805981
He	-0.105906
He	-0.0596384
He	-0.0621781
He	-0.0440456
He	-0.0722679
He	-0.0754514
He	-0.0858312
He	-0.0857258
He	-0.0532379
He	-0.0524875
He	-0.0736945
He	-0.0438977
He	-0.0930761
He	-0.0400104
He	-0.103833
He	-0.10219
He	-0.0743665
He	-0.0793525
He	-0.0437069
He	-0.0963544
He	-0.0452801
He	-0.0977523
He	-0.0951551
He	-0.0314535
He	-0.0664546
He	-0.0651658
He	-0.087823
He	-0.06177
He	-0.0926272
He	-0.0326789
He	-0.0864942
He	-0.00877714
He	-0.096677
He	-0.0686476
He	-0.0694233
He	-0.0823276
He	-0.0310607
He	-0.0847566
He	-0.0939512
He	-0.0753656
He	-0.0787802
He	-0.0591216
He	-0.0347972
He	-0.044094
He	-0.0769473
He	-0.0631182
He	-0.0573731
He	-0.0906873
He	-0.0756174
He	-0.0966529
He	-0.0852749
He	-0.0485618
He	-0.0134677
He	-0.0757387
He	-0.0939713
He	-0.0521835
He	-0.0415615
He	-0.0904229
He	-0.0958972
He	-0.048107
He	-0.0585068
He	-0.0963631
He	-0.0735053
He	-0.0942169
He	-0.0709631
He	-0.0954625
He	-0.0382201
He	-0.0872742
He	-0.0652487
He	-0.104677
He	-0.0771446
He	-0.104521
He	-0.0672475
He	-0.0818819
He	-0.100248
He	-0.119105
He	-0.0767133
He	-0.0578272
He	-0.0947076
He	-0.0582852
He	-0.0765502
He	-0.0546358
He	-0.0208828
He	-0.0882731
He	-0.0803857
He	-0.0565271
He	-0.0887823
He	-0.0502728
He	-0.0916271
He	-0.074084
He	-0.0268722
He	-0.0830759
He	-0.0613097
He	-0.0512013
He	-0.0721195
He	-0.0523583
He	-0.0735194
He	-0.0953724
He	-0.0517922
He	-0.0964312
He	-0.068539
He	-0.086928
He	-0.0537449
He	-0.0552013
He	-0.0594719
He	-0.0966733
He	-0.0880397
He	-0.0937064
He	-0.090556
He	-0.0830631
He	-0.102882
